0.3,15,62.22518518518678
0.3,17,48.51192810457566
0.3,14,80.80615079365198
0.3,17,72.3313131313141
0.4,14,91.7211399711409
0.4,13,65.91111111111354
0.4,15,74.08222222222508
0.4,18,63.28397266314065
0.4,14,37.0396825396844
0.4,19,62.12356050382561
0.4,16,74.47743055555628
0.4,17,74.61022196757779
0.4,14,83.52619047619238
0.4,11,45.10909090909325
0.4,12,90.79389730639804
0.4,13,71.76025641025736
0.4,12,59.59768518518805
0.4,13,78.14957264957212
0.4,18,67.36468423551871
0.4,11,88.81161616161708
0.4,17,68.5131415969669
0.4,14,66.82658730158849
0.4,13,76.4256993006999
0.4,13,70.4762820512827
0.5,15,53.289494949496614
0.5,14,93.86030636030645
0.5,17,83.3483065953661
0.5,19,67.4103269537492
0.5,18,59.551543209877906
0.5,14,69.21746031746169
0.5,15,71.4829914529931
0.5,14,72.01904761904996
0.5,15,28.84814814814974
0.5,16,68.84985119047691
0.5,15,62.36388888889014
0.5,18,66.10447530864431
0.5,19,69.79254385964991
0.5,16,84.20694444444533
0.5,17,72.2467571644056
0.5,18,73.80922364672442
0.5,16,87.78913690476364
0.5,19,66.94380648591356
0.5,19,74.09909052935467
0.5,17,74.13548265460197
0.6,20,66.1279365079381
0.6,20,71.2648809523815
0.6,17,75.51200172376937
0.6,16,88.75677083333439
0.6,15,43.4740476190501
0.6,16,69.88422619047695
0.6,17,90.34599414426448
0.6,17,72.3950980392167
0.6,19,70.86549707602494
0.6,18,66.74696106362894
0.6,17,82.94232026143811
0.6,18,83.56087369420841
0.6,16,68.54236111111373
0.6,18,77.22030423280606
0.6,17,80.14626696832768
0.6,20,66.8232271241844
0.6,17,88.49444444444495
0.6,16,85.1236111111115
0.6,19,70.05866750208936
0.6,19,64.81436188510675
0.7,17,94.61372549019653
0.7,20,82.51683436532582
0.7,18,80.63240740740804
0.7,18,44.30432098765644
0.7,19,67.4868765049893
0.7,17,73.00485390234643
0.7,19,66.70891812865747
0.7,20,73.15880847953383
0.7,19,63.53713450292539
0.7,20,74.50583333333542
0.7,18,79.90895061728607
0.7,17,71.81094771241855
0.7,19,72.0409356725183
0.7,20,77.96784313725648
0.7,19,83.9349329205371
0.7,20,78.47741228070223
0.7,20,93.49625000000049
0.7,20,80.51930555555694
0.7,18,82.30277777777859
0.7,18,88.25871459695071
0.8,19,90.48450292397695
0.8,18,94.50304103122778
0.8,20,85.3947549019614
0.8,20,76.27569444444626
0.8,19,92.66509287925732
0.8,20,71.11611111111291
0.8,20,93.23263888888906
0.8,20,74.78114379085088
0.8,19,63.91508111093232
0.8,20,75.71915548675696
0.8,20,96.73228758169981
0.8,18,71.68132716049585
0.8,20,76.99134502924073
0.8,20,69.24225490196184
0.8,20,65.74861111111325
0.8,20,88.98256535947732
0.8,19,91.00277777777805
0.8,20,89.53808823529474
0.8,20,92.01307705538348
0.8,20,92.64583333333397
0.9,20,99.38592836257419
0.9,20,87.09421783625837
0.9,20,96.46527777777783
0.9,20,99.08222222222223
0.9,20,68.6891228070188
0.9,20,91.91366959064939
0.9,20,97.23375000000046
0.9,20,89.27611111111338
0.9,20,84.42236842105281
0.9,20,95.27777777777786
0.9,20,52.62347222222356
0.9,20,83.93402777777814
0.9,19,78.4894736842127
0.9,20,95.97222222222234
0.9,20,94.71236842105309
0.9,20,93.71527777777794
0.9,20,85.01736111111146
0.9,19,59.375000000001556
0.9,20,88.25486842105342
0.9,20,86.18324561403564
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
